Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1964,1964,tonnes,5700449,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1965,1965,tonnes,4761011,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1966,1966,tonnes,5380106,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1967,1967,tonnes,5545762,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1968,1968,tonnes,5207107,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1969,1969,tonnes,4910782,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1970,1970,tonnes,5109918,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1971,1971,tonnes,5426829,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1972,1972,tonnes,5467596,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1973,1973,tonnes,6174330,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1974,1974,tonnes,5616920,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1975,1975,tonnes,6316956,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1976,1976,tonnes,6014156,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1977,1977,tonnes,6052478,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1978,1978,tonnes,6192524,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1979,1979,tonnes,6630570,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1980,1980,tonnes,6708331,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1981,1981,tonnes,6974387,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1982,1982,tonnes,7029792,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1983,1983,tonnes,7183051,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1984,1984,tonnes,6833247,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1985,1985,tonnes,6649886,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1986,1986,tonnes,6652360,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1987,1987,tonnes,7739189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1988,1988,tonnes,7947804,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1989,1989,tonnes,7754433,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1990,1990,tonnes,7845332,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1991,1991,tonnes,7944445,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1992,1992,tonnes,3815970,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1993,1993,tonnes,3719493,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1994,1994,tonnes,3435834,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1995,1995,tonnes,4116197,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1996,1996,tonnes,3821588,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1997,1997,tonnes,3894127,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1998,1998,tonnes,3936189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,1999,1999,tonnes,5049031,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2000,2000,tonnes,4431967,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2001,2001,tonnes,4487673,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2002,2002,tonnes,4943888,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2003,2003,tonnes,5251874,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2004,2004,tonnes,5190125,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2005,2005,tonnes,4860228,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2006,2006,tonnes,5090528,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2007,2007,tonnes,4431403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2008,2008,tonnes,5127393,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2009,2009,tonnes,5605838,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2010,2010,tonnes,5096940,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2011,2011,tonnes,5643945,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2012,2012,tonnes,5481433,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2013,2013,tonnes,5649475,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5400,Europe,5510,Production,567,Watermelons,2014,2014,tonnes,5294624,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1961,1961,tonnes,10845,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1962,1962,tonnes,9519,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1963,1963,tonnes,10342,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1964,1964,tonnes,11445,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1965,1965,tonnes,12020,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1966,1966,tonnes,11013,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1967,1967,tonnes,12057,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1968,1968,tonnes,13795,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1969,1969,tonnes,12470,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1970,1970,tonnes,12820,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1971,1971,tonnes,13744,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1972,1972,tonnes,16205,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1973,1973,tonnes,16143,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1974,1974,tonnes,15933,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1975,1975,tonnes,13269,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1976,1976,tonnes,14645,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1977,1977,tonnes,16466,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1978,1978,tonnes,17505,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1979,1979,tonnes,18461,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1980,1980,tonnes,18983,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1981,1981,tonnes,20490,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1982,1982,tonnes,18009,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1983,1983,tonnes,18303,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1984,1984,tonnes,18525,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1985,1985,tonnes,19436,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1986,1986,tonnes,20032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1987,1987,tonnes,19295,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1988,1988,tonnes,21238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1989,1989,tonnes,21218,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1990,1990,tonnes,23912,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1991,1991,tonnes,18685,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1992,1992,tonnes,19856,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1993,1993,tonnes,20019,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1994,1994,tonnes,17242,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1995,1995,tonnes,17055,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1996,1996,tonnes,18547,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1997,1997,tonnes,17926,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1998,1998,tonnes,18286,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,1999,1999,tonnes,20609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2000,2000,tonnes,19501,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2001,2001,tonnes,12472,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2002,2002,tonnes,17146,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2003,2003,tonnes,17817,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2004,2004,tonnes,19028,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2005,2005,tonnes,18815,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2006,2006,tonnes,26053,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2007,2007,tonnes,44766,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2008,2008,tonnes,18759,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2009,2009,tonnes,14897,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2010,2010,tonnes,18384,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2011,2011,tonnes,20278,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2012,2012,tonnes,20424,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2013,2013,tonnes,20614,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,17359,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1961,1961,tonnes,11695,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1962,1962,tonnes,11856,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1963,1963,tonnes,12467,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1964,1964,tonnes,13098,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1965,1965,tonnes,12559,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1966,1966,tonnes,13010,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1967,1967,tonnes,15676,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1968,1968,tonnes,16582,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1969,1969,tonnes,16056,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1970,1970,tonnes,14309,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1971,1971,tonnes,16384,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1972,1972,tonnes,21072,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1973,1973,tonnes,19842,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1974,1974,tonnes,18073,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1975,1975,tonnes,17756,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1976,1976,tonnes,17379,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1977,1977,tonnes,22782,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1978,1978,tonnes,26509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1979,1979,tonnes,25235,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1980,1980,tonnes,26156,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1981,1981,tonnes,18895,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1982,1982,tonnes,20958,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1983,1983,tonnes,32879,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1984,1984,tonnes,31933,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1985,1985,tonnes,36658,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1986,1986,tonnes,38597,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1987,1987,tonnes,36718,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1988,1988,tonnes,43993,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1989,1989,tonnes,51731,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1990,1990,tonnes,50340,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1991,1991,tonnes,47946,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1992,1992,tonnes,66938,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1993,1993,tonnes,78587,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1994,1994,tonnes,75513,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1995,1995,tonnes,72031,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1996,1996,tonnes,74952,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1997,1997,tonnes,74602,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1998,1998,tonnes,87767,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",1999,1999,tonnes,103908,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2000,2000,tonnes,90042,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2001,2001,tonnes,95000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2002,2002,tonnes,77173,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2003,2003,tonnes,74835,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2004,2004,tonnes,96792,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2005,2005,tonnes,86918,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2006,2006,tonnes,85399,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2007,2007,tonnes,76839,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2008,2008,tonnes,71740,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2009,2009,tonnes,80806,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,tonnes,84018,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2011,2011,tonnes,81908,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2012,2012,tonnes,88613,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2013,2013,tonnes,94994,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,95379,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1961,1961,tonnes,59506,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1962,1962,tonnes,63521,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1963,1963,tonnes,68928,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1964,1964,tonnes,63138,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1965,1965,tonnes,67388,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1966,1966,tonnes,75703,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1967,1967,tonnes,82515,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1968,1968,tonnes,83301,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1969,1969,tonnes,76636,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1970,1970,tonnes,83401,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1971,1971,tonnes,99634,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1972,1972,tonnes,95346,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1973,1973,tonnes,80355,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1974,1974,tonnes,86678,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1975,1975,tonnes,79399,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1976,1976,tonnes,88533,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1977,1977,tonnes,81386,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1978,1978,tonnes,85062,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1979,1979,tonnes,78516,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1980,1980,tonnes,96868,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1981,1981,tonnes,94949,A,"Aggregate, may include official, semi-official, estimated or calculated data"
